Volume_Class 0 values,Estimateddensity_Class 0 values,Minimal_Class 0 values,Maximal_Class 0 values,Positivesurfacearea_Class 0 values,Negativesurfacearea_Class 0 values,Overallaveragevalue_Class 0 values,Positiveaveragevalue_Class 0 values,Negativeaveragevalue_Class 0 values,Overallvariance_Class 0 values,Positivevariance_Class 0 values,Negativevariance_Class 0 values,Balanceofcharges_Class 0 values,Product_Class 0 values,Molecularpolarityindex_Class 0 values,Nonpolarsurfacearea_Class 0 values,Polarsurfacearea_Class 0 values,Volume_Class 1 values,Estimateddensity_Class 1 values,Minimal_Class 1 values,Maximal_Class 1 values,Positivesurfacearea_Class 1 values,Negativesurfacearea_Class 1 values,Overallaveragevalue_Class 1 values,Positiveaveragevalue_Class 1 values,Negativeaveragevalue_Class 1 values,Overallvariance_Class 1 values,Positivevariance_Class 1 values,Negativevariance_Class 1 values,Balanceofcharges_Class 1 values,Product_Class 1 values,Molecularpolarityindex_Class 1 values,Nonpolarsurfacearea_Class 1 values,Polarsurfacearea_Class 1 values
2330.19464,1.718,-72.40241,53.41699,626.77507,590.4539,0.00058639,0.02868383,-0.02923944,0.00124886,0.00041774,0.00083112,0.22260788,0.00027801,0.7878605,134.78,206.08,2919.39346,1.3221,-55.51041,61.90794,806.08114,613.84263,-0.00043901,0.01862747,-0.02547659,0.00072762,0.00024834,0.00047927,0.22481716,0.00016358,0.58745007,185.89,211.73
2012.5533,1.8828,-51.72344,55.98098,567.25171,473.64814,0.01017867,0.03280568,-0.01691995,0.00084228,0.00048546,0.00035682,0.24416875,0.00020566,0.6959879,142.55,148.94,2919.39346,1.3221,-55.51041,61.90794,806.08114,613.84263,-0.00043901,0.01862747,-0.02547659,0.00072762,0.00024834,0.00047927,0.22481716,0.00016358,0.58745007,185.89,211.73
2703.57997,1.8166,-32.79814,54.62018,630.92539,734.57948,0.00155162,0.02689522,-0.02021583,0.00036942,0.00025758,0.00011184,0.21109153,7.798e-05,0.63408009,118.01,264.37,2293.5661,1.3944,-44.42595,31.1901,645.12714,475.11436,0.00067039,0.01930928,-0.02463814,0.000506,0.00014864,0.00035736,0.20746383,0.00010498,0.58693165,134.7,179.0
3248.33044,1.7208,-43.71124,49.31251,837.69603,748.57698,0.00321714,0.02163905,-0.01739793,0.00045853,0.00023607,0.00022246,0.24977947,0.00011453,0.53436701,213.97,230.24,2293.5661,1.3944,-44.42595,31.1901,645.12714,475.11436,0.00067039,0.01930928,-0.02463814,0.000506,0.00014864,0.00035736,0.20746383,0.00010498,0.58693165,134.7,179.0
2967.84333,1.7835,-51.26459,75.57531,749.70315,695.60718,0.00121434,0.03001459,-0.02982564,0.00107069,0.00053021,0.00054048,0.24997698,0.00026765,0.81426406,144.56,260.17,2293.5661,1.3944,-44.42595,31.1901,645.12714,475.11436,0.00067039,0.01930928,-0.02463814,0.000506,0.00014864,0.00035736,0.20746383,0.00010498,0.58693165,134.7,179.0
1811.95692,1.8255,-39.53891,52.4401,386.45146,550.65798,-0.00050277,0.02569394,-0.0188876,0.00060302,0.00044915,0.00015386,0.19005151,0.0001146,0.59033581,114.27,148.14,3606.12747,1.4373,-50.31412,45.32682,1055.6705,648.54767,0.00424892,0.02615973,-0.0314163,0.00073906,0.0001817,0.00055735,0.18541267,0.00013703,0.76627641,136.45,340.78
2901.09072,1.6968,-64.07798,40.34163,768.22225,579.71756,-0.00082328,0.02480238,-0.03478154,0.00085796,0.00018922,0.00066874,0.1719055,0.00014749,0.79169294,105.17,272.29,3232.31762,1.5064,-69.833,83.87706,947.76795,600.77918,-0.00051632,0.02339219,-0.03823352,0.00137657,0.00042434,0.00095223,0.21323487,0.00029353,0.79321392,175.69,257.95
1754.41031,1.8087,-53.4715,78.31521,517.40787,419.79929,0.00755254,0.03298305,-0.02379089,0.00104529,0.00059684,0.00044845,0.24496143,0.00025606,0.78547408,100.12,162.33,3232.31762,1.5064,-69.833,83.87706,947.76795,600.77918,-0.00051632,0.02339219,-0.03823352,0.00137657,0.00042434,0.00095223,0.21323487,0.00029353,0.79321392,175.69,257.95
2190.9626,1.6993,-55.7819,76.45331,604.49702,506.73817,0.00548334,0.02981463,-0.02354189,0.00120213,0.00066106,0.00054107,0.24750928,0.00029754,0.73346038,144.98,166.2,3232.31762,1.5064,-69.833,83.87706,947.76795,600.77918,-0.00051632,0.02339219,-0.03823352,0.00137657,0.00042434,0.00095223,0.21323487,0.00029353,0.79321392,175.69,257.95
1648.65679,1.8431,-54.88222,89.87457,373.03811,469.10448,0.00188412,0.04953906,-0.03601172,0.00133151,0.0009177,0.00041381,0.21419765,0.00028521,1.14298246,32.21,203.62,2340.47568,1.5,-44.44841,68.79156,593.67815,569.1774,0.00144354,0.02254124,-0.02056234,0.00061673,0.00035265,0.00026408,0.24484354,0.000151,0.58702132,145.01,180.62
2229.86551,1.735,-55.32829,52.81267,606.82025,508.13049,-0.00046216,0.01894885,-0.02364322,0.00061868,0.00014469,0.00047399,0.17917359,0.00011085,0.57384112,138.76,173.46,2340.47568,1.5,-44.44841,68.79156,593.67815,569.1774,0.00144354,0.02254124,-0.02056234,0.00061673,0.00035265,0.00026408,0.24484354,0.000151,0.58702132,145.01,180.62
2803.46339,1.7121,-55.98777,44.72379,746.60547,616.77092,0.00104001,0.02009579,-0.02202714,0.00061525,0.00023041,0.00038484,0.23425033,0.00014412,0.57060923,186.49,195.29,2490.98431,1.5356,-43.27657,64.37929,519.48672,701.16074,-0.00173241,0.01838024,-0.01663377,0.00045937,0.00025745,0.00020192,0.2463469,0.00011316,0.47285332,192.34,149.48
1808.8563,1.9465,-42.91873,74.63493,404.65149,535.42817,-0.00179064,0.0283499,-0.02456945,0.00081421,0.00057551,0.0002387,0.2072199,0.00016872,0.71284909,94.39,168.86,2490.98431,1.5356,-43.27657,64.37929,519.48672,701.16074,-0.00173241,0.01838024,-0.01663377,0.00045937,0.00025745,0.00020192,0.2463469,0.00011316,0.47285332,192.34,149.48
2907.7331,1.8048,-74.67627,79.44148,661.88041,768.35588,-0.00164629,0.03625554,-0.03429585,0.00174992,0.00079322,0.0009567,0.24781807,0.00043366,0.95791562,131.55,268.96,2490.98431,1.5356,-43.27657,64.37929,519.48672,701.16074,-0.00173241,0.01838024,-0.01663377,0.00045937,0.00025745,0.00020192,0.2463469,0.00011316,0.47285332,192.34,149.48
1891.64451,1.7606,-56.7663,77.31809,557.34224,425.19607,0.00755048,0.0342848,-0.02749256,0.00110259,0.0005597,0.00054289,0.24994191,0.00027558,0.8529528,93.89,181.25,2912.69774,1.6497,-57.4287,66.52339,787.04741,630.48688,0.00345218,0.02328221,-0.02130198,0.00073488,0.00032233,0.00041255,0.24623194,0.00018095,0.60957438,187.99,208.96
1639.21824,1.922,-58.39231,67.45663,411.73904,436.3465,-0.00018747,0.02749013,-0.0263042,0.00116491,0.00065694,0.00050797,0.24591122,0.00028646,0.73144084,106.75,130.74,2893.77651,1.4421,-73.95147,82.2041,783.87759,600.03877,0.0023509,0.02712775,-0.03001703,0.00143397,0.00055241,0.00088156,0.2368279,0.00033961,0.77227224,160.9,226.64
2401.75611,1.6762,-63.60798,62.20033,629.95273,572.28821,-0.00169039,0.02216561,-0.02795016,0.0009331,0.00027586,0.00065724,0.20823633,0.00019431,0.67808479,142.44,194.22,3213.77686,1.3302,-58.65223,75.89805,821.85774,685.64485,-0.00059057,0.0200057,-0.02527858,0.00086301,0.00044868,0.00041433,0.24960412,0.00021541,0.60964168,195.55,226.6
1987.61787,1.9123,-33.86251,45.77177,460.99522,579.25685,-0.00067581,0.02099888,-0.01792537,0.00039311,0.00028878,0.00010434,0.19496919,7.664e-05,0.52483727,134.71,156.59,2667.04115,1.4385,-45.89777,37.28098,573.6273,700.96534,-0.00208899,0.01911508,-0.01944111,0.00037192,0.00016418,0.00020774,0.24657017,9.17e-05,0.52502687,161.47,195.45
2824.97054,1.6514,-68.85651,78.0942,756.36596,663.91732,0.00306334,0.02920951,-0.02672361,0.00107703,0.00047679,0.00060024,0.24671565,0.00026572,0.76321032,150.62,247.1,2541.628,1.6634,-41.02017,33.03515,747.9753,545.08798,0.00345895,0.02136629,-0.0211137,0.00042724,0.00015652,0.00027072,0.23213748,9.918e-05,0.57850897,157.69,204.41
3019.44828,1.7753,-57.86592,74.42953,831.09123,646.44055,0.00345563,0.02749253,-0.02744723,0.00104437,0.00038704,0.00065733,0.23325465,0.0002436,0.74757057,163.46,250.3,2977.6714,1.4069,-53.97877,47.22061,842.56761,599.81464,0.00372062,0.02352934,-0.02410495,0.00053716,0.00015556,0.0003816,0.20573281,0.00011051,0.64677943,126.08,277.83
2478.28738,1.7284,-44.42041,32.46487,717.63991,551.61803,0.00410044,0.02362971,-0.02130661,0.0004626,0.00021005,0.00025255,0.24788974,0.00011467,0.615524,141.29,214.14,3232.50525,1.4956,-60.62801,73.88834,877.79163,680.87336,0.00091088,0.0251971,-0.03039925,0.00109054,0.00041238,0.00067816,0.23515064,0.00025644,0.74748475,175.15,261.32
2630.22899,1.6883,-45.8948,33.40637,729.96837,589.88728,0.00340178,0.02303214,-0.02089021,0.00049703,0.00022618,0.00027085,0.24798102,0.00012325,0.60068694,161.41,208.19,4425.49065,1.4398,-80.61369,84.93637,1040.44934,951.35545,0.00096747,0.03028776,-0.03109864,0.00126227,0.00056706,0.0006952,0.24742371,0.00031231,0.83471085,180.32,377.44
2299.94553,1.726,-75.53608,68.77255,662.80127,499.68492,0.00122487,0.0236651,-0.02854071,0.00125771,0.00041974,0.00083797,0.222356,0.00027966,0.70098816,149.78,175.75,3763.05288,1.3894,-61.59071,70.02876,924.7416,906.4313,-0.00301136,0.02070699,-0.02720883,0.00087492,0.00039906,0.00047586,0.24807354,0.00021704,0.65104334,229.09,283.69
3029.74274,1.5844,-71.07542,53.88765,737.40979,778.87959,-0.00035002,0.02401955,-0.02342207,0.00112633,0.00046843,0.0006579,0.24292528,0.00027361,0.64525374,215.2,209.4,3763.05288,1.3894,-61.59071,70.02876,924.7416,906.4313,-0.00301136,0.02070699,-0.02720883,0.00087492,0.00039906,0.00047586,0.24807354,0.00021704,0.65104334,229.09,283.69
3164.777,1.7259,-53.27962,84.73584,911.87338,638.73515,0.00673317,0.03042507,-0.02708995,0.0011511,0.00058639,0.00056472,0.24991143,0.00028767,0.79052474,169.2,265.01,2432.79668,1.4848,-49.32894,38.18846,602.99678,600.89609,-0.00124764,0.02269325,-0.02527223,0.00065714,0.00019786,0.00045928,0.21043778,0.00013829,0.65254223,143.86,193.27
2129.87943,1.9582,-39.26155,74.46433,416.88049,671.53955,-0.00261348,0.02458175,-0.01949583,0.0007685,0.00061147,0.00015702,0.16257511,0.00012494,0.58351581,139.51,165.28,3433.21733,1.3955,-56.40627,64.60398,855.56994,763.81911,-0.00029352,0.02426961,-0.02780719,0.00074979,0.0003037,0.00044608,0.24098496,0.00018069,0.70581389,152.11,301.37
3074.69795,1.6996,-93.14285,90.46889,781.38089,783.86102,0.00126384,0.03733358,-0.03469179,0.00179716,0.0007076,0.00108956,0.23870775,0.000429,0.97989799,130.58,307.73,3247.78039,1.5934,-53.16861,38.47485,917.63076,659.72603,0.0013665,0.01956699,-0.02394906,0.00060637,0.00021942,0.00038694,0.23091954,0.00014002,0.58231769,208.57,233.13
3041.71153,1.7072,-56.73252,50.40472,759.28863,695.70104,-0.00307262,0.01577267,-0.02364038,0.00053049,0.0001089,0.00042159,0.16314014,8.654e-05,0.53156363,208.81,198.63,3581.7605,1.3876,-51.43896,38.17608,928.82613,762.12071,-3.73e-05,0.01722053,-0.02107008,0.0004232,0.00010609,0.00031711,0.18784526,7.95e-05,0.51580674,229.59,243.92
1515.43162,1.9753,-88.34245,94.79973,428.17478,368.11434,0.00222794,0.03659395,-0.03774512,0.00307113,0.00158896,0.00148216,0.24969767,0.00076685,1.01025317,103.55,119.44,3182.3877,1.3891,-51.35438,60.90264,1029.2846,479.88396,0.00198334,0.01808744,-0.03255774,0.00099193,0.00024471,0.00074722,0.18583756,0.00018434,0.61739072,219.67,202.94
3538.89876,1.7999,-56.23247,60.48975,866.02507,829.29679,0.00350877,0.03268031,-0.02695474,0.00100103,0.00044798,0.00055306,0.24724527,0.0002475,0.81306377,162.25,312.49,3380.70084,1.394,-57.26849,68.09428,855.90126,717.89075,-0.00027278,0.02125692,-0.02594143,0.00063243,0.00028521,0.00034721,0.24759731,0.00015659,0.63657701,170.01,270.7
2860.27931,1.6978,-54.61173,73.6668,647.93235,784.91559,0.00189723,0.02639361,-0.01832405,0.0007695,0.00045716,0.00031234,0.24114548,0.00018556,0.59791827,189.93,211.31,3092.75647,1.5829,-40.20456,29.91273,801.90573,703.15724,0.00114305,0.01906438,-0.01929508,0.00035054,0.00014535,0.00020519,0.2427162,8.508e-05,0.52170101,196.63,224.83
2069.22099,1.8153,-56.55186,55.91106,621.42549,429.88407,0.00087951,0.02135873,-0.02872455,0.00090396,0.0001946,0.00070937,0.16892875,0.00015271,0.66315875,117.89,176.51,3202.01103,1.7437,-34.38788,94.87182,837.10655,714.90355,0.01006259,0.03482255,-0.01892975,0.00100744,0.0008083,0.00019914,0.15859447,0.00015977,0.74836294,163.82,270.79
2162.16299,1.8122,-61.32247,53.15728,546.99809,498.60079,0.00165951,0.02613006,-0.0251863,0.00098588,0.00041774,0.00056814,0.24418225,0.00024073,0.69878898,120.99,171.81,3050.56747,1.5736,-42.96303,77.51942,678.2601,808.8486,0.0014108,0.02784808,-0.02075818,0.00072715,0.00053598,0.00019117,0.19378461,0.00014091,0.65285092,158.79,257.64
1849.15225,1.8252,-40.8489,85.4202,498.69719,438.48258,0.00393694,0.02329052,-0.01807437,0.00106127,0.00076592,0.00029534,0.20084623,0.00021315,0.5673579,152.48,109.96,3912.69227,1.4394,-61.85009,74.01094,1048.51325,608.22366,0.00319986,0.02259478,-0.03023494,0.00104024,0.00034039,0.00069985,0.22014773,0.00022901,0.69115957,188.5,275.43
3150.98878,1.758,-47.72279,45.83867,757.14923,795.321,0.00183952,0.02224008,-0.0175819,0.00051497,0.00028161,0.00023336,0.24780516,0.00012761,0.5402472,214.23,220.5,3912.69227,1.4394,-61.85009,74.01094,1048.51325,608.22366,0.00319986,0.02259478,-0.03023494,0.00104024,0.00034039,0.00069985,0.22014773,0.00022901,0.69115957,188.5,275.43
976.25199,2.0898,-30.08573,41.76906,228.2445,354.96059,0.00313343,0.03754467,-0.01899347,0.00047528,0.00037364,0.00010164,0.168119,7.99e-05,0.71439977,53.38,109.93,2511.39599,1.4249,-64.13878,48.64154,732.39283,508.23814,0.00145775,0.02110983,-0.02686173,0.00091841,0.00018695,0.00073147,0.16211953,0.00014889,0.63854677,157.84,189.57
3532.18572,1.7285,-45.09977,45.04463,769.20937,952.40006,0.00016273,0.02162571,-0.01717192,0.00045602,0.00022791,0.00022811,0.24999995,0.00011401,0.5214206,244.82,237.28,3184.49983,1.6043,-73.19774,50.1039,985.33205,568.37697,0.00178031,0.02542408,-0.03920827,0.00109324,0.00030529,0.00078795,0.20126892,0.00022004,0.82903844,144.25,290.83
3534.36842,1.7197,-58.04832,56.61627,936.81807,806.0404,0.00383432,0.02693104,-0.02300978,0.00071198,0.00029812,0.00041386,0.24339332,0.00017329,0.68348275,182.62,305.43,3099.9555,1.6172,-54.31766,68.11277,637.83169,887.80274,-0.00168936,0.03036737,-0.02472016,0.00091461,0.00054887,0.00036575,0.23997876,0.00021949,0.73691483,152.95,274.28
1414.55067,2.6779,-2.84747,23.25169,391.87012,370.51507,0.00266255,0.00660084,-0.00150273,4.265e-05,4.177e-05,8.8e-07,0.02026748,8.6e-07,0.11219759,203.22,10.26,3099.9555,1.6172,-54.31766,68.11277,637.83169,887.80274,-0.00168936,0.03036737,-0.02472016,0.00091461,0.00054887,0.00036575,0.23997876,0.00021949,0.73691483,152.95,274.28
2054.30076,1.7358,-57.54921,80.26481,550.47455,526.42058,0.00621833,0.03513404,-0.02401863,0.00133382,0.00079207,0.00054176,0.24119549,0.00032171,0.80819092,137.64,163.92,4018.21921,1.3988,-63.08672,35.17879,1021.59313,887.03236,-0.00133002,0.01954923,-0.02537659,0.00062913,0.00013223,0.00049689,0.16600723,0.00010444,0.60565711,219.58,314.89
1993.17649,1.8454,-45.28348,70.42012,618.27326,448.68815,0.00881241,0.03711736,-0.03019061,0.00114358,0.00068671,0.00045687,0.23990136,0.00027435,0.93075077,85.31,213.47,3880.47843,1.3618,-57.25795,28.14943,981.00086,777.85435,-0.00041987,0.0164495,-0.02169489,0.00056553,0.00010717,0.00045836,0.15359216,8.686e-05,0.5107379,255.53,237.0
1550.2947,2.1114,-46.82908,71.8006,412.15981,426.91662,0.00350459,0.02941672,-0.02151186,0.00071284,0.00046403,0.00024881,0.22721087,0.00016196,0.69102714,83.49,151.47,3880.47843,1.3618,-57.25795,28.14943,981.00086,777.85435,-0.00041987,0.0164495,-0.02169489,0.00056553,0.00010717,0.00045836,0.15359216,8.686e-05,0.5107379,255.53,237.0
3006.97279,1.7192,-48.06649,93.32944,723.96741,776.85245,0.00290465,0.02865604,-0.02109368,0.00106162,0.00078083,0.00028079,0.19453412,0.00020652,0.67325376,181.02,239.25,3880.47843,1.3618,-57.25795,28.14943,981.00086,777.85435,-0.00041987,0.0164495,-0.02169489,0.00056553,0.00010717,0.00045836,0.15359216,8.686e-05,0.5107379,255.53,237.0
3041.91807,1.6406,-59.38422,62.28221,765.76629,737.01886,0.00093757,0.02646088,-0.02558128,0.00086632,0.00039639,0.00046993,0.24819869,0.00021502,0.70829846,165.0,255.82,2861.65773,1.627,-46.85088,37.1757,797.09929,566.71936,-0.00188148,0.01942438,-0.03184848,0.00079337,0.00018954,0.00060382,0.18183245,0.00014426,0.66904834,170.31,211.6
3541.64487,1.5329,-53.0823,32.44803,998.88091,634.29424,0.00492832,0.01941147,-0.01787961,0.00045978,0.00011956,0.00034022,0.19241529,8.847e-05,0.51202363,220.41,236.93,3918.95371,1.5556,-51.49769,62.19551,1055.16213,796.44485,0.00619518,0.03014987,-0.02554095,0.00070474,0.0002955,0.00040925,0.24348725,0.0001716,0.76647398,149.95,368.55
1823.82544,1.875,-46.61068,70.46855,497.37467,452.99428,0.00439095,0.02671651,-0.02012188,0.00075984,0.00043737,0.00032247,0.24428363,0.00018562,0.64145871,116.58,149.55,4813.26409,1.3147,-53.76881,57.694,1324.74532,920.90483,0.00140001,0.01796421,-0.02242803,0.0005805,0.00014315,0.00043735,0.1857897,0.00010785,0.53864246,304.39,324.46
2212.47818,1.7943,-41.18867,30.4108,639.67219,480.73755,0.00342026,0.02018243,-0.01888358,0.00035205,0.00016301,0.00018904,0.24863309,8.753e-05,0.53402689,148.33,165.41,4813.26409,1.3147,-53.76881,57.694,1324.74532,920.90483,0.00140001,0.01796421,-0.02242803,0.0005805,0.00014315,0.00043735,0.1857897,0.00010785,0.53864246,304.39,324.46
2433.41173,1.7326,-51.49022,56.66929,577.97015,654.94078,-0.0009122,0.02990825,-0.02811053,0.0006667,0.00034844,0.00031826,0.24948802,0.00016633,0.78785863,98.84,246.41,3642.28054,1.4568,-56.88068,31.17301,900.29606,801.72274,-1.304e-05,0.01986416,-0.02233417,0.00060012,0.0001413,0.00045881,0.18001775,0.00010803,0.57219118,224.97,251.64
1854.26819,1.7356,-49.60121,50.06168,488.87405,456.72114,0.00304168,0.02799754,-0.02367105,0.0006281,0.00031021,0.00031788,0.24996272,0.000157,0.70498849,85.95,178.84,3352.01949,1.6576,-58.81708,63.51704,905.97391,695.64756,0.00104298,0.02237589,-0.02673985,0.00090024,0.00028449,0.00061575,0.21615042,0.00019459,0.66045657,203.63,244.87
2171.50284,1.7918,-65.95256,53.37577,604.89287,531.00477,0.00312763,0.03046819,-0.02801732,0.00129175,0.00058802,0.00070373,0.24799409,0.00032035,0.79790498,125.4,192.69,3352.01949,1.6576,-58.81708,63.51704,905.97391,695.64756,0.00104298,0.02237589,-0.02673985,0.00090024,0.00028449,0.00061575,0.21615042,0.00019459,0.66045657,203.63,244.87
2994.10549,1.7043,-37.63707,45.88187,796.61321,673.0329,0.00463461,0.02704475,-0.02189041,0.00046871,0.00027411,0.0001946,0.24280729,0.00011381,0.67169368,128.47,283.08,3611.4253,1.5653,-49.43532,45.4602,864.33353,830.81162,-0.00135892,0.02285379,-0.02654858,0.00052761,0.0002081,0.00031951,0.23885196,0.00012602,0.67115932,154.23,320.46
2999.57887,1.7461,-44.11352,41.45382,933.71187,504.37927,0.01006394,0.02896687,-0.02492934,0.00078173,0.00032002,0.00046171,0.24178657,0.00018901,0.74969526,143.45,259.26,3899.63894,1.4642,-49.2242,28.93327,949.2887,930.69576,-0.00199126,0.02024418,-0.02467091,0.00051706,0.00012838,0.00038868,0.18664071,9.651e-05,0.61050532,202.53,323.92
2942.37305,1.6427,-72.75959,63.44453,783.18737,743.80974,-0.00054292,0.03274289,-0.0355909,0.00159169,0.00057039,0.0010213,0.22993635,0.00036599,0.92872917,144.42,283.19,3523.12927,1.4551,-58.88765,62.73983,822.69812,794.65552,-0.00352797,0.01789678,-0.02570878,0.00072994,0.0002566,0.00047333,0.22796028,0.0001664,0.59144087,214.05,238.85
2147.57503,1.8274,-47.83962,50.46547,551.39275,523.5054,0.00127022,0.0257112,-0.02447275,0.00061513,0.00029671,0.00031841,0.24968885,0.00015359,0.6832245,108.51,192.49,2995.17953,1.7298,-50.96877,47.73664,912.69669,535.07588,0.00704405,0.02804257,-0.02877382,0.00089555,0.00030574,0.00058981,0.22484644,0.00020136,0.77043132,139.09,266.33
2191.02985,1.7861,-48.69707,36.61213,513.58301,590.16788,-0.00218633,0.02229871,-0.02349399,0.00039883,0.00015392,0.00024491,0.23698931,9.452e-05,0.62416974,106.28,202.8,2995.17953,1.7298,-50.96877,47.73664,912.69669,535.07588,0.00704405,0.02804257,-0.02877382,0.00089555,0.00030574,0.00058981,0.22484644,0.00020136,0.77043132,139.09,266.33
1671.4835,1.8314,-47.66317,58.43341,396.78263,437.1075,-0.00025948,0.02699762,-0.025002,0.00070733,0.00045289,0.00025444,0.23032059,0.00016291,0.70617772,78.72,154.8,3126.07362,1.4211,-53.76727,51.80787,863.55667,647.41294,0.00454372,0.02238721,-0.01925696,0.00066655,0.0002412,0.00042535,0.23091668,0.00015392,0.57269012,204.37,218.74
1873.62979,1.8014,-46.86836,76.40735,493.66339,492.99658,0.00489388,0.02998307,-0.02022925,0.00106745,0.00069287,0.00037458,0.22777294,0.00024314,0.68326307,139.27,137.02,2834.79437,1.563,-64.60238,71.06507,741.14117,572.75649,-0.00176735,0.02517888,-0.03663549,0.00101247,0.00031644,0.00069604,0.21485762,0.00021754,0.82105079,110.57,257.36
2271.12348,1.7676,-48.2447,79.60393,579.15736,538.45387,0.00429342,0.02952276,-0.02284309,0.00122433,0.00078225,0.00044208,0.23070142,0.00028245,0.71578353,149.86,163.1,2834.79437,1.563,-64.60238,71.06507,741.14117,572.75649,-0.00176735,0.02517888,-0.03663549,0.00101247,0.00031644,0.00069604,0.21485762,0.00021754,0.82105079,110.57,257.36
1987.32616,1.7999,-39.00802,79.56916,550.10075,451.72856,0.0022879,0.02017283,-0.0194918,0.00082945,0.00050733,0.00032212,0.23753631,0.00019702,0.54057464,157.0,123.54,3349.81021,1.4435,-57.21056,39.27246,968.40434,582.87168,0.00221483,0.02456817,-0.03492381,0.00100535,0.00021985,0.0007855,0.17085717,0.00017177,0.7744133,149.65,284.75
2504.321,1.7508,-47.1414,67.46905,709.6225,578.76457,0.0044357,0.0268068,-0.02299347,0.00097917,0.00056796,0.00041121,0.24359275,0.00023852,0.68283677,161.23,199.56,3349.81021,1.4435,-57.21056,39.27246,968.40434,582.87168,0.00221483,0.02456817,-0.03492381,0.00100535,0.00021985,0.0007855,0.17085717,0.00017177,0.7744133,149.65,284.75
2099.10579,1.7629,-48.53252,77.02671,456.39632,583.92739,0.00095781,0.02601379,-0.01862589,0.00112363,0.00081029,0.00031334,0.20109884,0.00022596,0.59503155,163.72,127.6,2899.76831,1.532,-48.93876,66.9338,822.52528,576.28139,0.00294287,0.02236081,-0.02477232,0.00057619,0.00023141,0.00034479,0.24032004,0.00013847,0.63550295,136.69,255.02
2952.00991,1.8502,-56.18934,51.97011,802.01199,630.1178,0.00125009,0.02409672,-0.02782902,0.00093153,0.00028044,0.00065109,0.21041934,0.00019601,0.70039067,162.67,238.37,2831.19368,1.4422,-41.63813,42.04385,838.10746,558.40902,0.00166453,0.01818192,-0.02312617,0.00053069,0.00019132,0.00033937,0.23054079,0.00012235,0.54855213,191.93,199.14
2358.85396,1.7921,-39.99097,44.0173,574.57582,619.73823,0.00280997,0.02077925,-0.01384982,0.0003757,0.00021351,0.00016219,0.24533478,9.217e-05,0.46758725,191.04,143.41,2831.19368,1.4422,-41.63813,42.04385,838.10746,558.40902,0.00166453,0.01818192,-0.02312617,0.00053069,0.00019132,0.00033937,0.23054079,0.00012235,0.54855213,191.93,199.14
2286.7812,1.7702,-40.92247,44.90483,588.53599,569.55057,0.00295551,0.02324186,-0.01800708,0.00040292,0.00021973,0.0001832,0.2479447,9.99e-05,0.56238801,133.91,190.39,3728.53809,1.4291,-62.21137,39.74818,1076.64129,642.30738,0.00330796,0.02468335,-0.03252165,0.00086774,0.00016853,0.00069922,0.15649425,0.0001358,0.75136701,152.13,329.23
3090.95938,1.7017,-41.38233,55.8257,763.62553,740.26947,0.00418716,0.02741026,-0.01976864,0.00073327,0.00048665,0.00024661,0.22320954,0.00016367,0.64351629,183.58,237.55,3728.53809,1.4291,-62.21137,39.74818,1076.64129,642.30738,0.00330796,0.02468335,-0.03252165,0.00086774,0.00016853,0.00069922,0.15649425,0.0001358,0.75136701,152.13,329.23
2816.54314,1.8949,-50.4206,61.81725,864.00747,580.51157,0.00594125,0.02552593,-0.0232077,0.00088885,0.00034935,0.0005395,0.23855874,0.00021204,0.66924477,169.65,234.86,3160.73728,1.6022,-47.99012,67.2058,798.51646,738.79858,0.00594506,0.03422482,-0.02462058,0.00096498,0.00053271,0.00043227,0.24729182,0.00023863,0.80570841,160.58,269.91
2597.1794,1.8308,-49.36361,59.38586,718.1544,514.44033,0.00674779,0.03040924,-0.0262834,0.00063828,0.00029525,0.00034303,0.24859921,0.00015868,0.78062016,96.4,248.76,4127.17077,1.5597,-71.41953,72.63956,1165.47218,848.16643,0.00277129,0.02313091,-0.02520503,0.00085182,0.00031874,0.00053308,0.23417063,0.00019947,0.65319714,231.03,332.85
2473.25363,1.7139,-50.22188,68.70928,653.22867,610.34775,0.0037303,0.02774052,-0.02196678,0.00070172,0.00042102,0.0002807,0.24000212,0.00016841,0.67896809,127.36,226.48,4127.17077,1.5597,-71.41953,72.63956,1165.47218,848.16643,0.00277129,0.02313091,-0.02520503,0.00085182,0.00031874,0.00053308,0.23417063,0.00019947,0.65319714,231.03,332.85
2010.91812,1.9183,-62.33199,42.4853,638.96087,381.55758,0.00355044,0.02240272,-0.02801982,0.00116623,0.00032199,0.00084424,0.19986661,0.00023309,0.66675709,140.26,145.51,3556.91554,1.5735,-57.1067,51.06703,914.79098,794.30438,0.00160829,0.02676801,-0.02736787,0.00066741,0.00026576,0.00040164,0.23963675,0.00015993,0.73598062,153.65,324.95
3311.86666,1.6155,-50.89647,35.16812,906.55948,646.69863,0.00508634,0.02189248,-0.01847295,0.00051356,0.00017458,0.00033897,0.22438403,0.00011523,0.55698315,208.73,226.23,4029.68372,1.4295,-40.30871,63.64964,984.27013,890.85901,0.00213073,0.02538682,-0.02356388,0.00060868,0.00041554,0.00019314,0.21662351,0.00013186,0.66724362,199.46,325.63
