ML_ID	Volume	Estimateddensity	Minimal	Maximal	Positivesurfacearea	Negativesurfacearea	Overallaveragevalue	Positiveaveragevalue	Negativeaveragevalue	Overallvariance	Positivevariance	Negativevariance	Balanceofcharges	Product	Molecularpolarityindex	Nonpolarsurfacearea	Polarsurfacearea	Label
P0868	2169.02164	1.6132	-43.29699	49.70798	678.97686	460.87236	0.00857375	0.03274118	-0.02703074	0.0005314	0.00025511	0.00027629	0.24960296	0.00013264	0.82810479	61.33	257.86	0.0
P0870	3409.10633	1.6188	-47.86677	35.10547	992.44486	600.44045	0.0054102	0.02122177	-0.02072412	0.00046415	0.00015176	0.00031239	0.22005755	0.00010214	0.57236916	192.57	253.48	1.0
P0871	2614.07971	1.8465	-48.5135	76.54759	687.8799	617.70083	0.00392809	0.02461833	-0.01911285	0.0009354	0.00053394	0.00040146	0.24498509	0.00022916	0.5990194	209.7	155.9	1.0
P0883	1791.66557	1.9337	-42.77249	73.87695	484.84979	428.36498	0.0009352	0.02381426	-0.02496073	0.0005866	0.00039708	0.00018952	0.21869793	0.00012829	0.66265271	87.62	168.11	0.0
P0885	2320.5765	1.846	-58.71285	70.71537	680.82033	488.34131	0.00836424	0.03221774	-0.02489107	0.00114132	0.00049124	0.00065008	0.24515765	0.0002798	0.79341586	124.25	203.14	1.0
P0888	2781.09486	1.6775	-41.75493	46.44146	763.76566	622.67365	0.00490595	0.02337137	-0.01774356	0.0004402	0.00025	0.0001902	0.24538581	0.00010802	0.56718922	171.15	217.1	1.0
P0889	2831.6519	1.8336	-40.78636	74.39854	772.92836	639.66261	0.00271074	0.02606323	-0.02550695	0.00088288	0.00046366	0.00041922	0.24936672	0.00022016	0.70236197	162.58	232.98	0.0
P0892	4024.37978	1.6648	-63.27792	83.19155	1057.74977	920.30708	0.00407702	0.02654452	-0.02174588	0.00100789	0.00056282	0.00044507	0.24658753	0.00024853	0.66156082	260.45	293.46	1.0
P0897	3102.29892	1.6917	-46.34659	57.31306	750.06439	758.13071	0.00133721	0.02049201	-0.01761379	0.00058352	0.000295	0.00028852	0.24996921	0.00014586	0.51824629	233.59	188.75	0.0
P0898	2770.96513	1.6553	-44.91423	49.19415	762.11935	574.86775	0.00393373	0.01872557	-0.01567626	0.00039029	0.00015292	0.00023737	0.2382973	9.301e-05	0.47387125	202.06	172.33	0.0
P0899	2817.44503	1.8508	-48.02746	69.0487	863.78246	504.45541	0.00624729	0.0232181	-0.02281195	0.00082726	0.00035066	0.0004766	0.24420589	0.00020202	0.62772189	178.75	204.4	1.0
P0901	2772.96169	1.6985	-52.52674	41.58848	794.32637	614.28262	0.003031	0.02055321	-0.01962691	0.0005552	0.00018514	0.00037006	0.22226612	0.0001234	0.54828929	213.84	180.61	1.0
P0902	1235.80485	2.3038	-51.52719	94.36743	458.028	227.79841	0.00672687	0.0285255	-0.03710302	0.00173891	0.00101124	0.00072767	0.24335143	0.00042317	0.85374454	81.02	111.03	0.0
P0906	3338.5402	1.5824	-53.31835	36.77626	941.75625	617.0971	0.0080577	0.0279906	-0.02236204	0.00071996	0.00023896	0.000481	0.22174608	0.00015965	0.70103181	169.89	266.63	1.0
P0907	2040.6515	1.7747	-48.33146	30.10926	543.73797	488.41943	0.00084803	0.02888134	-0.03036035	0.00032866	0.00013521	0.00019345	0.24214799	7.958e-05	0.80494563	40.3	248.73	0.0
P0908	2308.43647	1.8214	-46.01989	77.27265	527.06828	649.83189	0.00219776	0.02816669	-0.01886523	0.00082689	0.00059394	0.00023295	0.20235221	0.00016732	0.62670093	156.98	172.58	0.0
P0909	3289.40996	1.8014	-47.41057	46.79131	739.12021	870.90183	0.00058736	0.02185654	-0.01746344	0.00050846	0.00027848	0.00022998	0.2477254	0.00012596	0.53008329	234.4	216.45	0.0
P0910	3018.47506	1.6349	-64.59116	96.38375	868.70456	549.34449	0.00451978	0.03015423	-0.0360172	0.00138655	0.0008528	0.00053375	0.23676291	0.00032828	0.8823431	146.27	250.82	1.0
P0915	2570.65328	1.8933	-42.55331	79.30684	855.77616	435.27189	0.00950208	0.02788035	-0.02663093	0.00097202	0.0005235	0.00044852	0.24851212	0.00024156	0.74720052	139.5	222.03	0.0
P0916	2478.74736	1.7733	-44.272	90.40598	695.66364	562.05082	0.00820369	0.0332695	-0.02282086	0.00124379	0.0008857	0.00035809	0.20501541	0.000255	0.7782506	144.1	208.1	1.0
P0917	3334.04047	1.5643	-64.71846	55.99951	880.75522	677.74437	0.00328499	0.02718655	-0.02777601	0.00105884	0.00034628	0.00071256	0.22008408	0.00023303	0.74675898	174.35	262.07	0.0
P0919	2508.03102	1.8419	-53.03714	52.56716	669.25594	578.48804	0.00185358	0.01891723	-0.01788746	0.00041711	0.00018098	0.00023613	0.24562967	0.00010245	0.50177245	167.28	182.13	0.0
P0920	2873.32301	1.99	-41.42477	79.98963	823.45267	611.86967	0.00642168	0.0264736	-0.02056414	0.00087126	0.00056609	0.00030517	0.22757929	0.00019828	0.65183328	187.53	214.4	1.0
P0921	1950.86962	1.8965	-37.25384	60.84741	518.0598	534.19815	0.00596912	0.03308511	-0.02032768	0.00066281	0.00044962	0.00021319	0.21818797	0.00014462	0.72405583	99.91	194.75	0.0
P0923	2510.67748	1.6705	-53.55463	76.16671	608.10434	674.14009	0.00106676	0.02658465	-0.02195151	0.00097458	0.00058569	0.00038889	0.23980617	0.00023371	0.65712154	168.87	190.2	0.0
P0925	2331.69085	1.7169	-47.89198	80.08604	592.73388	596.30078	0.00461117	0.03186093	-0.0224756	0.00105666	0.00071592	0.00034074	0.21848296	0.00023086	0.73890301	138.57	194.4	0.0
P0932	2827.39445	1.7428	-46.42071	72.38509	725.17839	709.20127	0.00401737	0.02534217	-0.01778784	0.00075324	0.00052121	0.00023203	0.21315429	0.00016056	0.58795847	209.52	192.15	0.0
P0933	2464.6858	1.8562	-52.18638	58.29879	695.70293	492.52809	0.00586972	0.03028101	-0.02861157	0.0007364	0.00027224	0.00046416	0.23301858	0.0001716	0.80515816	93.47	239.27	0.0
P0934	2549.6239	1.7461	-43.54798	80.62734	644.13379	635.33347	0.00272284	0.02920242	-0.02412352	0.00102186	0.00067017	0.00035169	0.22571625	0.00023065	0.72601159	142.6	215.69	0.0
P0936	3663.37526	1.6592	-54.56504	84.92781	980.05302	789.95733	0.00264741	0.0259565	-0.0262708	0.00099952	0.00055999	0.00043953	0.24636852	0.00024625	0.71012942	204.97	290.68	1.0
P0937	2829.7175	1.7555	-57.91346	66.91325	658.94635	744.21117	-0.00047066	0.02720689	-0.02497718	0.00087604	0.00044216	0.00043388	0.24997763	0.00021899	0.70815684	156.81	236.11	0.0
P0938	1879.99844	2.7543	-2.45921	21.81891	457.90966	428.80105	0.00201197	0.00515941	-0.00134914	3.162e-05	3.087e-05	7.6e-07	0.02338435	7.4e-07	0.09025516	240.31	8.0	1.0
P0939	6511.31806	1.7557	-72.53009	48.96832	1424.85272	1407.47492	0.00194842	0.02252458	-0.0188818	0.00072225	0.00028725	0.000435	0.23953725	0.00017301	0.56366656	400.84	392.3	0.0
P0940	2154.19252	1.8532	-34.80546	34.46997	533.00763	567.33549	0.00104053	0.02098127	-0.01769365	0.00022176	0.00013534	8.642e-05	0.237831	5.274e-05	0.52480359	120.56	187.57	0.0
P0941	2468.92737	1.7305	-48.30395	56.27513	601.40546	581.52171	0.00208577	0.02562543	-0.02225878	0.00060054	0.00034371	0.00025683	0.24476789	0.00014699	0.65226772	128.32	202.93	0.0
P0942	2884.12202	1.7886	-56.87418	90.41321	773.55616	642.33633	0.00124361	0.02797577	-0.03094952	0.00136438	0.0007091	0.00065529	0.24961111	0.00034057	0.79796962	159.95	236.54	0.0
P0945	2826.56239	1.7376	-78.43443	49.95466	826.5765	612.2482	0.00266022	0.02864546	-0.03242161	0.001469	0.00039071	0.00107828	0.19523166	0.00028679	0.82320656	162.4	240.51	0.0
P0946	2774.10096	1.7117	-38.54847	72.02657	633.72022	762.23449	0.00264412	0.02700469	-0.01760921	0.00059537	0.00046636	0.00012901	0.16973268	0.00010105	0.59523448	180.89	210.02	0.0
P0947	2530.05193	1.7507	-45.56732	68.48042	629.07745	638.62808	0.00218576	0.02924964	-0.02447337	0.00076131	0.0004689	0.00029241	0.23656381	0.0001801	0.73044915	125.59	229.4	1.0
P0950	2532.07967	1.7758	-50.62643	59.44214	738.08335	514.1042	0.0045997	0.02281949	-0.0215579	0.00067972	0.00023287	0.00044685	0.22522502	0.00015309	0.60685538	160.17	190.48	0.0
P0951	2967.40896	1.6895	-54.52652	64.90657	729.56215	675.53243	-0.00282793	0.01811849	-0.02544967	0.00071295	0.0002689	0.00044405	0.23491141	0.00016748	0.58893945	192.87	200.6	0.0
P0952	2179.37147	1.9266	-47.99541	81.42877	546.92906	563.91987	0.00384125	0.03268768	-0.02413604	0.00088058	0.00062979	0.00025079	0.20368952	0.00017937	0.77134641	92.9	218.17	1.0
P0953	1632.09688	1.9647	-47.4338	71.20703	368.12341	487.29323	0.00039834	0.0246596	-0.01792972	0.0008577	0.00059865	0.00025905	0.21080918	0.00018081	0.56670106	128.13	111.41	0.0
P0954	2548.38454	1.813	-49.58582	53.21871	753.41356	497.37132	0.00425833	0.02302934	-0.02417583	0.00093366	0.00030688	0.00062678	0.2206499	0.00020601	0.6390658	176.32	173.93	0.0
P0955	1991.15269	1.7346	-50.00677	60.79052	501.65413	503.80543	0.00093145	0.02167027	-0.01971881	0.00061622	0.00026323	0.00035298	0.24469662	0.00015079	0.56307025	135.56	145.99	0.0
P0956	1716.59674	1.9398	-58.97926	84.04021	485.72725	408.10346	0.00516717	0.03005845	-0.02445859	0.00150507	0.00082753	0.00067754	0.24751695	0.00037253	0.74835872	115.71	134.58	1.0
P0958	4393.27358	1.6033	-49.38105	52.87428	1222.37472	872.36626	0.00444462	0.0275854	-0.02798065	0.00082731	0.00033456	0.00049275	0.24086022	0.00019927	0.75511607	201.15	385.44	1.0
P0961	2775.29004	1.673	-59.30197	44.49688	675.9614	559.46748	0.00253322	0.0301001	-0.03077371	0.00070437	0.00022664	0.00047772	0.21823415	0.00015372	0.82736615	74.7	271.26	0.0
P0965	3127.28363	1.6496	-83.19004	74.50979	938.74718	573.79127	0.00877918	0.03285601	-0.03061153	0.00156446	0.00054667	0.00101779	0.22732852	0.00035565	0.87088811	152.81	270.74	0.0
P0967	3215.76566	1.6685	-62.87701	75.81971	816.17805	760.14833	0.0039686	0.0256471	-0.0193078	0.00099159	0.00051072	0.00048087	0.24977355	0.00024767	0.61470827	228.49	212.93	1.0
P0971	3203.14268	1.6037	-53.37017	32.29272	933.29455	604.69988	0.00564517	0.02285096	-0.02091027	0.00054139	0.00016796	0.00037343	0.21398985	0.00011585	0.60104303	182.92	247.76	0.0
P0973	2616.37254	1.8343	-49.5551	27.0896	701.18832	572.41643	-0.00049108	0.02304511	-0.02932202	0.00050892	0.00010397	0.00040496	0.16255705	8.273e-05	0.70385619	94.86	261.79	0.0
P0975	2630.7004	1.7264	-55.08912	57.11939	609.71209	644.51037	0.00103503	0.02238379	-0.01916108	0.00063547	0.00029461	0.00034086	0.24867548	0.00015803	0.56403025	180.46	170.76	1.0
P0976	2754.39593	1.5475	-41.81144	29.54591	823.84327	470.68369	0.00517694	0.01696177	-0.01545018	0.00022815	9.449e-05	0.00013366	0.24263156	5.536e-05	0.4465976	188.66	173.84	1.0
P0977	3365.57652	1.4998	-51.80652	32.39692	1045.75855	521.09033	0.00559761	0.01751862	-0.01832626	0.00050321	0.00012579	0.00037742	0.18748719	9.435e-05	0.48401478	247.18	191.58	0.0
P0979	3692.99963	1.6521	-57.17161	36.47342	919.21488	903.64668	0.00159525	0.02239	-0.01955776	0.00057242	0.00020546	0.00036695	0.23010269	0.00013171	0.57105748	237.35	273.1	1.0
P0980	2148.36805	1.7695	-43.97835	63.85059	433.56463	598.83036	0.00051067	0.02434742	-0.01674759	0.00059286	0.0004189	0.00017396	0.20732447	0.00012291	0.54257354	140.91	148.19	0.0
P0981	2708.62933	1.7059	-64.43164	95.86935	735.8978	537.35287	0.00434649	0.03441062	-0.03682596	0.00134132	0.00082471	0.00051661	0.23680922	0.00031764	0.96409866	97.95	258.6	1.0
P0984	3119.16846	1.5894	-49.2488	35.75875	882.20964	608.77796	0.00652785	0.0237714	-0.01846062	0.00049005	0.00019544	0.00029461	0.23976186	0.0001175	0.5878471	184.15	233.37	1.0
P0985	1640.77848	1.9202	-57.96564	85.56665	490.62655	363.00061	0.00594621	0.03018602	-0.02681597	0.00150236	0.00083838	0.00066398	0.24663119	0.00037053	0.78240691	98.83	140.21	1.0
P0986	2635.83855	1.7674	-40.99076	39.16562	828.94253	470.75086	0.00701519	0.02303615	-0.02119601	0.00050249	0.000224	0.00027849	0.24705973	0.00012415	0.60870907	153.28	210.67	1.0
P0987	2260.61024	1.7213	-55.21494	87.80647	584.89393	465.40857	0.00636418	0.0399759	-0.03587676	0.00099071	0.00059485	0.00039586	0.23991435	0.00023769	1.03837271	43.81	250.3	0.0
P0988	3199.92119	1.7206	-52.63903	77.35878	794.15223	818.54597	0.00105057	0.02919509	-0.02625521	0.00113592	0.00059233	0.00054359	0.24953976	0.00028346	0.75383465	187.49	264.11	0.0
P0989	2621.81228	1.7323	-60.48466	61.13378	678.87815	519.73486	0.00208069	0.03116641	-0.03591111	0.00089229	0.00033732	0.00055496	0.23512678	0.0002098	0.90406486	62.64	273.01	0.0
P0990	2391.57148	1.7443	-49.48286	70.60457	499.5867	671.97033	0.00058384	0.02377014	-0.01665437	0.00077036	0.000501	0.00026936	0.22739724	0.00017518	0.53575796	187.49	140.58	0.0
P0991	2993.11494	1.5888	-48.98142	24.36272	840.25894	587.54855	0.00276339	0.01742738	-0.01820772	0.00037885	9.8e-05	0.00028086	0.19175694	7.265e-05	0.48296112	195.96	203.87	0.0
P0995	1557.62436	2.245	-47.33564	72.88845	368.355	448.22483	0.00432655	0.03408244	-0.02012709	0.00113619	0.0007908	0.00034539	0.2115794	0.00024039	0.71898673	113.47	115.2	0.0
P0996	1788.72109	1.9246	-41.51881	82.77068	464.51518	442.38277	0.00242413	0.02238393	-0.01853425	0.00092025	0.00066469	0.00025557	0.20058827	0.00018459	0.55799848	134.7	119.26	0.0
P0997	2502.1309	1.721	-68.74861	74.96171	611.95313	648.4953	-0.00162227	0.02628383	-0.02795588	0.00124428	0.00060435	0.00063993	0.24979556	0.00031081	0.7386283	147.59	205.37	0.0
P0998	2648.94426	1.7781	-54.60191	30.92566	794.23762	514.31775	0.00498702	0.02052118	-0.01900168	0.00059575	0.00013889	0.00045685	0.17878717	0.00010651	0.54215842	194.4	172.04	1.0
P0999	2709.70825	1.8044	-50.3504	36.56151	690.98331	641.78123	0.00190409	0.02559043	-0.02359816	0.00071535	0.00026303	0.00045233	0.23249396	0.00016632	0.67024557	160.23	212.98	0.0
P1000	3027.77355	1.6113	-57.66056	62.38066	746.91495	741.2616	0.00286042	0.02467251	-0.01911802	0.00096964	0.00052833	0.00044131	0.24798622	0.00024046	0.59608762	229.79	186.94	0.0
P1001	2228.83899	1.7911	-49.67996	54.86656	556.25745	540.8266	0.00120145	0.02502221	-0.02329897	0.00054054	0.00022119	0.00031936	0.24175408	0.00013068	0.65777283	97.27	209.94	0.0
P1005	3064.1466	1.7786	-62.4639	72.46501	851.51473	590.9496	0.00607712	0.03304076	-0.0327755	0.00094917	0.00042282	0.00052634	0.24702644	0.00023447	0.89612773	107.23	296.7	1.0
P1006	2335.66035	1.6613	-56.29245	78.7978	629.33885	535.19531	0.00489079	0.02844523	-0.02280699	0.00122717	0.00069166	0.00053551	0.245952	0.00030183	0.70352345	164.21	161.9	0.0
P1008	3413.21596	1.6869	-64.88218	78.69604	814.8199	910.27888	0.00237525	0.03309094	-0.02511935	0.00105997	0.00063022	0.00042975	0.24105829	0.00025551	0.78598978	170.94	312.14	0.0
P1010	2133.97539	1.755	-39.58068	46.71833	638.08329	507.87834	0.00283144	0.02225143	-0.02156726	0.00040671	0.00019609	0.00021062	0.24968067	0.00010155	0.59724122	124.9	196.0	0.0
